director,release_year,movie_id,title,weighted_rating
Joel Schumacher,2002,1817,Phone Booth,6.412112712860107
Joel Schumacher,2002,3132,Bad Company,5.960134983062744
Joel Schumacher,1999,8224,8MM,6.09552001953125
Joel Schumacher,1999,31582,Flawless,6.082640171051025
Joel Schumacher,1997,415,Batman & Robin,4.963853359222412
Joel Schumacher,1996,1645,A Time to Kill,6.407683849334717
Joel Schumacher,1995,414,Batman Forever,5.548669338226318
Joel Schumacher,1994,10731,The Client,6.162230968475342
Joel Schumacher,1990,1551,Flatliners,6.154570579528809
Joel Schumacher,1987,1547,The Lost Boys,6.347281455993652
Shinji Aramaki,2013,192577,Space Pirate Captain Harlock,6.203406810760498
Alex Smith,2002,21801,The Slaughter Rule,6.094297409057617
Leos Carax,2012,103328,Holy Motors,6.248256206512451
Paul Schrader,2014,297596,Dying of the Light,5.918737411499023
Paul Schrader,2013,109729,The Canyons,5.948723316192627
Paul Schrader,2008,18516,Adam Resurrected,6.100183486938477
Paul Schrader,2002,14112,Auto Focus,6.093674659729004
Paul Schrader,1992,36351,Light Sleeper,6.0872483253479
Paul Schrader,1982,6217,Cat People,6.0849761962890625
Tanner Beard,2011,98549,The Legend of Hell's Gate: An American Conspiracy,6.075160503387451
Stephen St. Leger,2012,81796,Lockout,5.968028545379639
Wolfgang Becker,2003,338,"Good bye, Lenin!",6.588919162750244
Steve Beck,2002,9645,Ghost Ship,5.810590744018555
Steve Beck,2001,9378,Thir13en Ghosts,5.875253677368164
Neil Jordan,2009,38448,Ondine,6.126059532165527
Neil Jordan,2003,6016,The Good Thief,6.090384006500244
Neil Jordan,1999,20024,The End of the Affair,6.120789051055908
Neil Jordan,1999,28902,In Dreams,6.062891483306885
Neil Jordan,1996,1770,Michael Collins,6.149034023284912
Neil Jordan,1994,628,Interview with the Vampire,6.771183967590332
Neil Jordan,1992,11386,The Crying Game,6.2183966636657715
Neil Jordan,1989,5971,We're No Angels,6.044623851776123
Bigas Luna,1997,115872,The Chambermaid on the Titanic,6.090831756591797
Jill Sprecher,2001,17734,Thirteen Conversations About One Thing,6.101097583770752
Jill Sprecher,1997,55561,Clockwatchers,6.086707592010498
David Nixon,2010,35691,Letters to God,6.1084136962890625
Todd Field,2006,1440,Little Children,6.254778861999512
Todd Field,2001,1999,In the Bedroom,6.119350910186768
Stewart Raffill,2010,55567,Standing Ovation,6.0796685218811035
Stewart Raffill,1984,10179,The Ice Pirates,6.074186325073242
Ben Sharpsteen,1940,10895,Pinocchio,6.565678596496582
Alan Cohn,1998,14557,Dead Man on Campus,6.0693254470825195
Rob Bowman,2005,9947,Elektra,5.608526706695557
Rob Bowman,2002,6278,Reign of Fire,6.054963111877441
Rob Bowman,1998,846,The X Files,6.264187812805176
Rob Bowman,1993,13064,Airborne,6.093442440032959
Eric Schaeffer,2002,96238,Never Again,6.086777687072754
Natalie Bible',2015,343409,Windsor Drive,6.089041709899902
Noah Baumbach,2015,252512,While We're Young,6.0095977783203125
Noah Baumbach,2013,121986,Frances Ha,6.386104106903076
Noah Baumbach,2005,10707,The Squid and the Whale,6.247156143188477
Paul Bunnell,2013,188652,The Ghastly Love of Johnny X,6.097497463226318
Thor Freudenthal,2013,76285,Percy Jackson: Sea of Monsters,5.971108436584473
Thor Freudenthal,2010,33217,Diary of a Wimpy Kid,6.041080474853516
Thor Freudenthal,2009,15189,Hotel for Dogs,6.024875164031982
Roger Donaldson,2014,254904,The November Man,6.055994987487793
Roger Donaldson,2008,8848,The Bank Job,6.306570053100586
Roger Donaldson,2005,9912,The World's Fastest Indian,6.271359920501709
Roger Donaldson,2000,11973,Thirteen Days,6.226114749908447
Roger Donaldson,1997,9619,Dante's Peak,5.971939563751221
Roger Donaldson,1995,9348,Species,5.902960300445557
Roger Donaldson,1984,2669,The Bounty,6.134470462799072
Barbra Streisand,1996,25189,The Mirror Has Two Faces,6.112306118011475
Barbra Streisand,1991,10333,The Prince of Tides,6.082640171051025
Barbra Streisand,1983,10269,Yentl,6.098692893981934
Klaus Menzel,2004,71547,Fascination,6.083779811859131
R.J. Cutler,2014,249164,If I Stay,6.802698612213135
Vondie Curtis-Hall,2001,10696,Glitter,5.990652084350586
Shim Hyung-Rae,2010,70829,The Last Godfather,6.083209037780762
Shim Hyung-Rae,2007,10253,Dragon Wars: D-War,5.8885040283203125
S.S. Rajamouli,2015,256040,Baahubali: The Beginning,6.266891956329346
Neema Barnette,2003,30246,Civil Brand,6.090010166168213
Rupert Wyatt,2014,284536,The Gambler,5.951118469238281
Rupert Wyatt,2011,61791,Rise of the Planet of the Apes,6.836125373840332
Ryan Coogler,2015,312221,Creed,6.897348880767822
Ryan Coogler,2013,157354,Fruitvale Station,6.442164421081543
Paul Greengrass,2016,324668,Jason Bourne,5.956175804138184
Paul Greengrass,2013,109424,Captain Phillips,7.176642417907715
Paul Greengrass,2010,22972,Green Zone,6.224510669708252
Paul Greengrass,2007,2503,The Bourne Ultimatum,6.9991888999938965
Paul Greengrass,2006,9829,United 93,6.31657600402832
Paul Greengrass,2004,2502,The Bourne Supremacy,6.919524192810059
Paul Greengrass,2002,4107,Bloody Sunday,6.151264667510986
Mary Harron,2000,1359,American Psycho,6.917448043823242
Mark Dindal,2005,9982,Chicken Little,5.848597049713135
Mark Dindal,2000,11688,The Emperor's New Groove,6.766631126403809
Mark Dindal,1997,24662,Cats Don't Dance,6.117884159088135
Menno Meyjes,2007,5126,Martian Child,6.147090435028076
Jim Field Smith,2010,34016,She's Out of My League,6.024919033050537
Jez Butterworth,2001,2084,Birthday Girl,6.093955039978027
Patrick Tatopoulos,2009,12437,Underworld: Rise of the Lycans,6.157134532928467
Ken Scott,2015,239573,Unfinished Business,5.819765567779541
Ken Scott,2013,146239,Delivery Man,6.132238388061523
Tim McCanlies,2003,13156,Secondhand Lions,6.265365123748779
Tim McCanlies,1998,78373,"Dancer, Texas Pop. 81",6.09737491607666
Karyn Kusama,2009,19994,Jennifer's Body,5.723597049713135
Karyn Kusama,2005,8202,Æon Flux,5.800048351287842
Georgia Hilton,2015,322194,Subconscious,6.082118511199951
Jafar Panahi,2000,13898,The Circle,6.102131366729736
Stanley Kramer,1963,11576,"It's a Mad, Mad, Mad, Mad World",6.208807945251465
Stanley Kramer,1961,821,Judgment at Nuremberg,6.302944183349609
Gary Fleder,2013,204082,Homefront,6.23962926864624
Gary Fleder,2008,14325,The Express,6.162699222564697
Gary Fleder,2001,4965,Impostor,6.0941314697265625
Gary Fleder,2001,12103,Don't Say a Word,6.075894832611084
Gary Fleder,1997,9437,Kiss the Girls,6.1215338706970215
Gary Fleder,1995,400,Things to Do in Denver When You're Dead,6.142701148986816
Jon M. Chu,2016,291805,Now You See Me 2,6.561273097991943
Jon M. Chu,2013,72559,G.I. Joe: Retaliation,5.566887378692627
Jon M. Chu,2011,54518,Justin Bieber: Never Say Never,5.914357662200928
Jon M. Chu,2010,41233,Step Up 3D,6.284672260284424
Jon M. Chu,2008,8328,Step Up 2: The Streets,6.25608491897583
David LaChapelle,2005,2287,Rize,6.090720176696777
Gary Nelson,1979,9570,The Black Hole,6.094110012054443
Chris Paine,2006,13508,Who Killed the Electric Car?,6.157445907592773
Matt Reeves,2014,119450,Dawn of the Planet of the Apes,7.084462642669678
Matt Reeves,2010,41402,Let Me In,6.336362361907959
Matt Reeves,2008,7191,Cloverfield,6.308373928070068
Matt Reeves,1996,23570,The Pallbearer,6.048007965087891
Vladlen Barbe,2012,164372,The Snow Queen,6.04689884185791
Matty Rich,1994,59930,The Inkwell,6.081929683685303
Matty Rich,1991,94072,Straight Out of Brooklyn,6.085856914520264
Gavin Hood,2013,80274,Ender's Game,6.451035976409912
Gavin Hood,2009,2080,X-Men Origins: Wolverine,6.1794538497924805
Gavin Hood,2007,5125,Rendition,6.112096309661865
Gavin Hood,2005,868,Tsotsi,6.165318012237549
Peter Hyams,2005,10077,A Sound of Thunder,5.959140300750732
Peter Hyams,2001,11370,The Musketeer,6.04401969909668
Peter Hyams,1999,9946,End of Days,5.894850730895996
Peter Hyams,1997,11015,The Relic,6.058291912078857
Peter Hyams,1994,8831,Timecop,5.958485126495361
Peter Hyams,1977,11935,Capricorn One,6.130165100097656
Jean-Luc Godard,1965,2786,Pierrot le Fou,6.269502639770508
Jean-Luc Godard,1964,40652,The Married Woman,6.113871097564697
Kang Je-gyu,2004,11658,Tae Guk Gi: The Brotherhood of War,6.2524542808532715
Julie Taymor,2010,44638,The Tempest,6.090384006500244
Julie Taymor,2007,4688,Across the Universe,6.39479923248291
Julie Taymor,2002,1360,Frida,6.437689781188965
Chris Gorak,2011,71469,The Darkest Hour,5.668543338775635
Julian Jarrold,2009,291081,Red Riding: In the Year of Our Lord 1974,6.14163875579834
Julian Jarrold,2007,2977,Becoming Jane,6.29371452331543
Robert C. Cooper,2008,13001,Stargate: The Ark of Truth,6.196069240570068
Gonzalo López-Gallego,2011,50357,Apollo 18,5.797323226928711
Diane English,2008,13972,The Women,5.957421779632568
Darin Scott,2014,260947,Something Wicked,6.06879997253418
Michael Sucsy,2012,72570,The Vow,6.613889694213867
Qasim Basir,2011,66025,Mooz-lum,6.088336944580078
Scott Walker,2013,199373,The Frozen Ground,6.095491409301758
Gary Winick,2010,37056,Letters to Juliet,6.323122501373291
Gary Winick,2009,10521,Bride Wars,6.002137660980225
Gary Winick,2006,9986,Charlotte's Web,6.025565147399902
Gary Winick,2004,10096,13 Going on 30,6.2083587646484375
Gary Winick,2002,39141,Tadpole,6.0817790031433105
Stephen Hillenburg,2004,11836,The SpongeBob SquarePants Movie,6.320469856262207
Franck Khalfoun,2012,103620,Maniac,6.070180416107178
James Isaac,2001,11470,Jason X,5.722383975982666
John Maybury,2005,9667,The Jacket,6.320707321166992
Ben Stassen,2013,202575,Thunder and the House of Magic,6.1164631843566895
Ben Stassen,2010,49953,A Turtle's Tale: Sammy's Adventures,6.026198387145996
Stephan Elliott,2008,16899,Easy Virtue,6.114226818084717
Stephan Elliott,1999,18681,Eye of the Beholder,6.0600199699401855
Nat Faxon,2013,147773,The Way Way Back,6.51383113861084
Paul Thomas Anderson,2014,171274,Inherent Vice,6.282354831695557
Paul Thomas Anderson,2012,68722,The Master,6.476192951202393
Paul Thomas Anderson,2007,7345,There Will Be Blood,7.205841541290283
Paul Thomas Anderson,2002,8051,Punch-Drunk Love,6.380443096160889
Paul Thomas Anderson,1999,334,Magnolia,6.743823051452637
Paul Thomas Anderson,1997,4995,Boogie Nights,6.731327533721924
Agnieszka Wojtowicz-Vosloo,2010,36419,After.Life,5.949487686157227
Scott Stewart,2011,38321,Priest,5.802713394165039
Scott Stewart,2010,22894,Legion,5.739470958709717
Denys Arcand,2003,11042,The Barbarian Invasions,6.138397693634033
David Yates,2016,258489,The Legend of Tarzan,5.6678900718688965
David Yates,2009,767,Harry Potter and the Half-Blood Prince,7.1995649337768555
David Yates,2007,675,Harry Potter and the Order of the Phoenix,7.205808162689209
Andrew Fleming,2008,12621,Hamlet 2,6.093674659729004
Andrew Fleming,2007,14043,Nancy Drew,6.0552449226379395
Andrew Fleming,1999,16406,Dick,6.06762170791626
Andrew Fleming,1996,9100,The Craft,6.15196418762207
Kriv Stenders,2011,66125,Red Dog,6.173493385314941
Brian Yuzna,1993,28260,Return of the Living Dead 3,6.0770583152771
Dan Scanlon,2013,62211,Monsters University,6.80621337890625
Len Wiseman,2007,1571,Live Free or Die Hard,6.30350399017334
Len Wiseman,2006,834,Underworld: Evolution,6.281736850738525
Len Wiseman,2003,277,Underworld,6.460005760192871
Michael Pressman,1991,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.025927543640137
Ron Shelton,2003,11375,Hollywood Homicide,5.931982040405273
Ron Shelton,2002,4911,Dark Blue,6.126417636871338
Ron Shelton,1999,20761,Play It to the Bone,6.072707653045654
Ron Shelton,1996,10478,Tin Cup,6.067159652709961
Harald Zwart,2013,123553,The Mortal Instruments: City of Bones,6.1600470542907715
Harald Zwart,2003,10923,Agent Cody Banks,5.843507766723633
Joshua Logan,1969,20391,Paint Your Wagon,6.09988260269165
David Webb Peoples,1989,21512,The Blood of Heroes,6.087252616882324
Tara Subkoff,2015,301325,#Horror,5.949634075164795
Michael Jai White,2011,70006,Never Back Down 2: The Beatdown,6.0568766593933105
Bernhard Wicki,1962,9289,The Longest Day,6.31037712097168
Byron Howard,2010,38757,Tangled,7.1078290939331055
Marielle Heller,2015,250124,The Diary of a Teenage Girl,6.25256872177124
Tim Johnson,2015,228161,Home,6.526505470275879
Tim Johnson,2003,14411,Sinbad: Legend of the Seven Seas,6.234920978546143
Mic Rodgers,1999,10366,Universal Soldier: The Return,5.859671115875244
Justin Chadwick,2013,192136,Mandela: Long Walk to Freedom,6.170312881469727
Justin Chadwick,2008,12184,The Other Boleyn Girl,6.195180892944336
David Frankel,2012,82696,Hope Springs,6.026291370391846
David Frankel,2011,73937,The Big Year,5.991947174072266
David Frankel,2008,14306,Marley & Me,6.56393575668335
David Frankel,2006,350,The Devil Wears Prada,6.785144329071045
Gene Quintano,1993,9644,National Lampoon's Loaded Weapon 1,6.037974834442139
John Badham,1983,860,WarGames,6.4056596755981445
Matthew Watts,2014,198370,Mutual Friends,6.093305587768555
Jean-Jacques Annaud,2004,1997,Two Brothers,6.220790386199951
Jean-Jacques Annaud,2001,853,Enemy at the Gates,6.657957077026367
Jean-Jacques Annaud,1997,978,Seven Years in Tibet,6.45278787612915
Jean-Jacques Annaud,1981,62204,Quest for Fire,6.196048736572266
Alexander Witt,2004,1577,Resident Evil: Apocalypse,6.097115993499756
Scott Ziehl,1998,125263,Broken Vessels,6.093111515045166
Joshua Seftel,2008,13191,"War, Inc.",6.052708148956299
Justin Lin,2016,188927,Star Trek Beyond,6.462228298187256
Justin Lin,2011,51497,Fast Five,6.815802097320557
Justin Lin,2007,13983,Finishing The Game,6.083433151245117
Justin Lin,2006,9615,The Fast and the Furious: Tokyo Drift,6.09758996963501
Justin Lin,2002,14290,Better Luck Tomorrow,6.104442119598389
Nancy Meyers,2015,257211,The Intern,6.760063171386719
Nancy Meyers,2009,22897,It's Complicated,6.1224260330200195
Nancy Meyers,2006,1581,The Holiday,6.43359899520874
Nancy Meyers,2003,6964,Something's Gotta Give,6.155208110809326
Nancy Meyers,2000,3981,What Women Want,6.096709251403809
Russell Mulcahy,2007,7737,Resident Evil: Extinction,6.0971479415893555
Russell Mulcahy,1996,24206,Silent Trigger,6.068787097930908
Russell Mulcahy,1994,8850,The Shadow,6.006089210510254
Russell Mulcahy,1986,8009,Highlander,6.371876239776611
Leonard Nimoy,1987,12154,Three Men and a Baby,6.032079219818115
Leonard Nimoy,1986,168,Star Trek IV: The Voyage Home,6.361267566680908
Leonard Nimoy,1984,157,Star Trek III: The Search for Spock,6.188858509063721
Christopher Guest,2006,14799,For Your Consideration,6.085010051727295
Christopher Guest,2003,13370,A Mighty Wind,6.129602909088135
Christopher Guest,2000,13785,Best in Show,6.182826519012451
Christopher Guest,1996,16448,Waiting for Guffman,6.167690753936768
David Dobkin,2014,205587,The Judge,6.753316402435303
David Dobkin,2011,49520,The Change-Up,6.009368896484375
David Dobkin,2003,6038,Shanghai Knights,6.054197311401367
David Dobkin,1998,26618,Clay Pigeons,6.101382732391357
Michael Lehmann,2007,1257,Because I Said So,6.044591426849365
Michael Lehmann,2002,2752,40 Days and 40 Nights,5.882070064544678
Michael Lehmann,1991,9292,Hudson Hawk,5.941433429718018
Harmony Korine,2013,122081,Spring Breakers,5.417721271514893
Barry Sonnenfeld,2012,41154,Men in Black 3,6.180011749267578
Barry Sonnenfeld,2002,608,Men in Black II,6.021968841552734
Barry Sonnenfeld,2002,2185,Big Trouble,6.109220504760742
Barry Sonnenfeld,1999,8487,Wild Wild West,5.581344127655029
Barry Sonnenfeld,1997,607,Men in Black,6.755963325500488
Barry Sonnenfeld,1995,8012,Get Shorty,6.166756629943848
Barry Sonnenfeld,1991,2907,The Addams Family,6.378018856048584
Ivan Kavanagh,2007,157185,Tin Can Man,6.089041709899902
John Cromwell,1937,43867,The Prisoner of Zenda,6.119463920593262
Joe Roth,2004,13673,Christmas with the Kranks,5.94364595413208
Joe Roth,2001,11467,America's Sweethearts,5.969842910766602
Olivier Megaton,2014,260346,Taken 3,6.097967624664307
Olivier Megaton,2012,82675,Taken 2,6.098272323608398
Olivier Megaton,2011,62835,Colombiana,6.281256198883057
Danny Provenzano,2005,67373,This Thing of Ours,6.092166900634766
Newt Arnold,1988,11690,Bloodsport,6.232435703277588
Fred Dekker,1993,5550,RoboCop 3,5.636455535888672
Fred Durst,2008,13579,The Longshots,6.097917556762695
Catherine Gund,2014,253261,Born to Fly: Elizabeth Streb vs. Gravity,6.092166900634766
Henry King,1938,43839,Alexander's Ragtime Band,6.085264205932617
James David Pasternak,2007,49951,Certifiably Jonathan,6.093305587768555
Joel Paul Reisig,2016,379532,Rodeo Girl,6.092687606811523
Joel Paul Reisig,2015,306667,Horse Camp,6.092070579528809
Christopher Erskin,2004,19084,Johnson Family Vacation,6.051041603088379
Scott Marshall,2006,21014,Keeping Up with the Steins,6.076847553253174
Lone Scherfig,2011,51828,One Day,6.55109977722168
Lone Scherfig,2009,24684,An Education,6.304590702056885
Rob Pritts,2001,17708,Corky Romano,5.987048149108887
Nicholas Hytner,2006,8618,The History Boys,6.125931739807129
Nicholas Hytner,2000,10560,Center Stage,6.153936862945557
Nicholas Hytner,1998,17127,The Object of My Affection,6.0588555335998535
Ron Clements,2009,10198,The Princess and the Frog,6.43625545501709
Ron Clements,2002,9016,Treasure Planet,6.643460750579834
Ron Clements,1992,812,Aladdin,7.113572597503662
Brad J. Silverman,2013,206284,Grace Unplugged,6.09102725982666
Émile Gaudreault,2003,321,Mambo Italiano,6.079310894012451
Sam Levinson,2011,60422,Another Happy Day,6.097269058227539
Jeb Stuart,2010,41894,Blood Done Sign My Name,6.0928215980529785
Jeb Stuart,1997,10871,Switchback,6.078219413757324
Gerard Johnstone,2014,253306,Housebound,6.203857421875
Hayley Cloake,2008,14156,Impact Point,6.091265678405762
John Gray,1996,9625,The Glimmer Man,5.961737632751465
Gary Sinyor,1998,89861,Stiff Upper Lips,6.09737491607666
Paul Mazursky,1996,47502,Faithful,6.087933540344238
Tim Heidecker,2012,79940,Tim and Eric's Billion Dollar Movie,6.062718868255615
Michael Hoffman,2014,239571,The Best of Me,6.584384918212891
Michael Hoffman,2009,36811,The Last Station,6.126213073730469
Michael Hoffman,2002,17187,The Emperor's Club,6.16671085357666
Karan Johar,2010,26022,My Name Is Khan,6.406280517578125
Karan Johar,2006,14395,Kabhi Alvida Naa Kehna,6.093586444854736
Lance Rivera,2004,18475,The Cookout,6.077894687652588
Christian Volckman,2006,9389,Renaissance,6.138397693634033
Mateo Gil,2011,68818,Blackthorn,6.129147052764893
Michael Gornick,1987,16288,Creepshow 2,6.070385932922363
Siddiq Barmak,2003,14757,Osama,6.099979877471924
Paul King,2014,116149,Paddington,6.527947902679443
Mervyn LeRoy,1951,11620,Quo Vadis,6.149197578430176
Joe Marino,2013,202604,The Vatican Exorcisms,6.074102878570557
Hue Rhodes,2009,27023,Saint John of Las Vegas,6.0897440910339355
Ricky Gervais,2009,23082,The Invention of Lying,6.060582160949707
Wayne Beach,2005,18777,Slow Burn,6.083569049835205
John R. Leonetti,2014,250546,Annabelle,5.7910661697387695
