actor_name,movie_id,release_year,title
Nancy McDoniel,9829,2006,United 93
Anthony Johnson,40505,1998,I Got the Hook Up
Pippa Nixon,347548,2015,Containment
Brandon Routh,1452,2006,Superman Returns
Brandon Routh,43935,2011,Dylan Dog: Dead of Night
Edward Everett Horton,3080,1935,Top Hat
Nicolas Nollet,12838,2006,One to Another
Darren McGavin,850,1983,A Christmas Story
Erik Allen,181940,2007,Carousel of Revenge
Gareth Reeves,62255,2010,Tracker
David Carradine,24,2003,Kill Bill: Vol. 1
David Carradine,393,2004,Kill Bill: Vol. 2
David Carradine,13282,1975,Death Race 2000
David Carradine,14729,1980,The Long Riders
David Carradine,14854,1983,Lone Wolf McQuade
Elizabeth McGovern,311,1984,Once Upon a Time in America
Elizabeth McGovern,9104,2001,Buffalo Soldiers
Enzo Cilenti,22824,2009,The Fourth Kind
Enzo Cilenti,157422,2015,The Wicked Within
Raini Rodriguez,14560,2009,Paul Blart: Mall Cop
Raini Rodriguez,256961,2015,Paul Blart: Mall Cop 2
Sun Honglei,12246,2007,Mongol: The Rise of Genghis Khan
Sun Honglei,44555,2009,"A Woman, a Gun and a Noodle Shop"
John Billingsley,2116,2003,Out of Time
John Billingsley,13363,2007,The Man from Earth
John Billingsley,135595,2012,Trade Of Innocents
Sally Kirkland,11374,1999,Edtv
Sally Kirkland,288927,2014,Archaeology of a Woman
Saif Ali Khan,14165,2007,Ta Ra Rum Pum
Saif Ali Khan,20653,2008,Roadside Romeo
William Moseley,411,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
William Moseley,2454,2008,The Chronicles of Narnia: Prince Caspian
Tessa Mitchell,9912,2005,The World's Fastest Indian
Humphrey Bogart,289,1942,Casablanca
Humphrey Bogart,36334,1952,Deadline - U.S.A.
Sab Shimono,1499,1993,Teenage Mutant Ninja Turtles III
Robert John Burke,5550,1993,RoboCop 3
Robert John Burke,10280,1996,Thinner
Robert John Burke,18550,1996,Fled
Robert John Burke,72387,2012,Safe
Robert John Burke,118452,1998,"First Love, Last Rites"
Nicholas Aaron,11194,2003,Touching the Void
Sean Astin,1824,2004,50 First Dates
Sean Astin,9452,1998,Bulworth
Sean Astin,25212,2000,Deterrence
Sean Astin,252680,2014,Moms' Night Out
Sean Astin,309425,2015,Do You Believe?
Sean Astin,356841,2015,Checkmate
Eri Otoguro,10885,2008,Shutter
Emily Meade,328387,2016,Nerve
Kim De Angelo,24746,1998,Six-String Samurai
Rebecca Romijn,9280,2002,Femme Fatale
Rebecca Romijn,11058,2004,Godsend
Rebecca Romijn,11535,2002,Rollerball
Brett Kelly,10147,2003,Bad Santa
Brett Kelly,18147,2006,Unaccompanied Minors
Ryan Potter,177572,2014,Big Hero 6
Victoria Thaine,46420,2009,The Loved Ones
Michael Dorn,193,1994,Star Trek: Generations
Michael Dorn,199,1996,Star Trek: First Contact
Michael Dorn,200,1998,Star Trek: Insurrection
Michael Dorn,201,2002,Star Trek: Nemesis
Marianne Denicourt,375950,2016,The Country Doctor
Claudette Mink,13250,2007,Butterfly on a Wheel
Megan Ward,14425,1994,PCU
Mary Elizabeth Winstead,9286,2006,Final Destination 3
Mary Elizabeth Winstead,9656,2006,Black Christmas
Mary Elizabeth Winstead,10741,2006,Bobby
Mary Elizabeth Winstead,22538,2010,Scott Pilgrim vs. the World
Mary Elizabeth Winstead,47964,2013,A Good Day to Die Hard
Mary Elizabeth Winstead,72331,2012,Abraham Lincoln: Vampire Hunter
Mary Elizabeth Winstead,245916,2014,Kill the Messenger
Mary Elizabeth Winstead,333371,2016,10 Cloverfield Lane
Jean-François Balmer,64559,1997,The Swindle
Richard Arlook,111794,1998,20 Dates
Sam Anderson,79316,2014,Devil's Due
Vijendar Singh,281730,2014,Fugly
Bonnie Hunt,497,1999,The Green Mile
Bonnie Hunt,920,2006,Cars
Bonnie Hunt,9487,1998,A Bug's Life
Bonnie Hunt,9641,2005,Cheaper by the Dozen 2
Bonnie Hunt,11007,2003,Cheaper by the Dozen
Bonnie Hunt,12618,1999,Random Hearts
Bonnie Hunt,13066,2006,I Want Someone to Eat Cheese With
Bonnie Hunt,39541,2002,Stolen Summer
Ty Jones,11600,2007,Redacted
Benjamin Bratt,314,2004,Catwoman
Benjamin Bratt,1493,2000,Miss Congeniality
Benjamin Bratt,1546,2005,Thumbsucker
Benjamin Bratt,1831,2000,The Next Best Thing
Benjamin Bratt,6639,2007,Love in the Time of Cholera
Benjamin Bratt,8870,2000,Red Planet
Benjamin Bratt,8987,1994,The River Wild
Benjamin Bratt,9702,1993,Bound by Honor
Benjamin Bratt,13922,2005,The Great Raid
Benjamin Bratt,15992,2002,Abandon
Benjamin Bratt,22794,2009,Cloudy with a Chance of Meatballs
Benjamin Bratt,93456,2013,Despicable Me 2
Benjamin Bratt,325789,2016,The Infiltrator
Jason Jones,222649,2014,Rosewater
François Cluzet,11876,1995,The Horseman on the Roof
François Cluzet,48034,2010,Little White Lies
François Cluzet,64559,1997,The Swindle
François Cluzet,77459,2011,A Monster in Paris
François Cluzet,375950,2016,The Country Doctor
Mark Rolston,278,1994,The Shawshank Redemption
Mark Rolston,11917,2008,Saw V
Mark Rolston,22804,2009,Saw VI
Richard Lobb,18570,2008,"Food, Inc."
Shoshana Bush,21724,2009,Dance Flick
Harish Patel,7942,2007,"Run, Fatboy, Run"
Marc Singer,16441,1982,The Beastmaster
Marc Singer,27549,1991,Beastmaster 2: Through the Portal of Time
Thomas Garvey,62402,2004,Guiana 1838
Marie-Josée Croze,2013,2007,The Diving Bell and the Butterfly
Marie-Josée Croze,10981,2003,Nothing
Marie-Josée Croze,11042,2003,The Barbarian Invasions
Roger B. Smith,1779,1989,Roger & Me
Vincent Martin,283708,2014,Far from Men
Lois Chiles,698,1979,Moonraker
Lois Chiles,16288,1987,Creepshow 2
Jackie Burroughs,10929,2003,Willard
Jackie Burroughs,11827,1981,Heavy Metal
Deborah Harry,20,2003,My Life Without Me
Deborah Harry,837,1983,Videodrome
Toby Kebbell,12877,2004,Dead Man's Shoes
Toby Kebbell,13809,2008,RockNRolla
Toby Kebbell,57165,2012,Wrath of the Titans
Toby Kebbell,57212,2011,War Horse
Toby Kebbell,87499,2013,The East
Toby Kebbell,119450,2014,Dawn of the Planet of the Apes
Toby Kebbell,166424,2015,Fantastic Four
Toby Kebbell,271969,2016,Ben-Hur
Ryan Shoos,299245,2015,The Gallows
Stian Smestad,71805,1990,Shipwrecked
Eduardo Luis,206563,2014,Trash
Sean Gullette,473,1998,Pi
Finnegan Williams,8967,2011,The Tree of Life
Caitlin Keats,138976,2013,Treachery
Caitlin Keats,325173,2015,Close Range
Ellie Grainger,310131,2016,The Witch
Michael Robert Brandon,18616,2008,No Man's Land: The Rise of Reeker
Maria Simon,338,2003,"Good bye, Lenin!"
Michael Gross,9362,1990,Tremors
Mike Mizanin,329540,2015,The Marine 4: Moving Target
Aliou Touré,324322,2015,They Will Have to Kill Us First
Gemma Jones,634,2001,Bridget Jones's Diary
Gemma Jones,9801,2004,Bridget Jones: The Edge of Reason
Gemma Jones,38031,2010,You Will Meet a Tall Dark Stranger
Blondin Miguel,73532,2011,Le Havre
Boyd Banks,16988,2008,How She Move
Sam Waterston,10935,1980,Heaven's Gate
Sam Waterston,11592,1994,Serial Mom
Sam Waterston,11935,1977,Capricorn One
Greta Gerwig,5759,2008,Baghead
Greta Gerwig,25983,2009,The House of the Devil
Greta Gerwig,41630,2011,No Strings Attached
Greta Gerwig,82533,2012,Damsels in Distress
Greta Gerwig,121986,2013,Frances Ha
Marina Golbahari,14757,2003,Osama
Royal Dano,34086,1990,Spaced Invaders
Marisa Berenson,3175,1975,Barry Lyndon
Tika Sumpter,168530,2014,Ride Along
Tika Sumpter,175555,2013,A Madea Christmas
Tika Sumpter,323675,2016,Ride Along 2
Nick Robinson,135397,2015,Jurassic World
Nick Robinson,299687,2016,The 5th Wave
Jane Fonda,4379,2005,Monster-in-Law
Jane Fonda,8069,1968,Barbarella
Jane Fonda,13159,2007,Georgia Rule
Jane Fonda,42222,1977,Julia
Richard Benjamin,10364,1970,Catch-22
Richard Benjamin,32316,2003,Marci X
Catherine Zeta-Jones,163,2004,Ocean's Twelve
Catherine Zeta-Jones,594,2004,The Terminal
Catherine Zeta-Jones,1574,2002,Chicago
Catherine Zeta-Jones,1656,2005,The Legend of Zorro
Catherine Zeta-Jones,1844,1999,Entrapment
Catherine Zeta-Jones,3638,2007,No Reservations
Catherine Zeta-Jones,9342,1998,The Mask of Zorro
Catherine Zeta-Jones,9826,1996,The Phantom
Catherine Zeta-Jones,11467,2001,America's Sweethearts
Catherine Zeta-Jones,11618,1999,The Haunting
Catherine Zeta-Jones,11775,2003,Intolerable Cruelty
Catherine Zeta-Jones,14411,2003,Sinbad: Legend of the Seven Seas
Catherine Zeta-Jones,77875,2012,Playing for Keeps
Catherine Zeta-Jones,98357,2013,Broken City
Catherine Zeta-Jones,109421,2013,Side Effects
Catherine Zeta-Jones,146216,2013,RED 2
Cheech Marin,8068,1995,Desperado
Cheech Marin,10478,1996,Tin Cup
Cheech Marin,19803,2005,Underclassman
Cheech Marin,21765,2003,Good Boy!
Cheech Marin,56601,2010,The Perfect Game
Artyom Bogucharsky,12093,2002,Lilya 4-ever
Jim Norton,39563,2009,The Eclipse
Jim Norton,321258,2016,The Boy
Mariya Poroshina,3040,2004,Night Watch
David Andrews,296,2003,Terminator 3: Rise of the Machines
David Andrews,12160,1994,Wyatt Earp
Boris Kodjoe,16781,2006,Madea's Family Reunion
Boris Kodjoe,78383,2013,Nurse 3-D
Boris Kodjoe,235271,2014,Addicted
Johnny Knoxville,608,2002,Men in Black II
Johnny Knoxville,6519,2005,The Dukes of Hazzard
Johnny Knoxville,9012,2002,Jackass: The Movie
Johnny Knoxville,11358,2004,Walking Tall
Johnny Knoxville,12094,2006,Jackass Number Two
Johnny Knoxville,16290,2010,Jackass 3D
Johnny Knoxville,16433,2003,Grand Theft Parsons
Johnny Knoxville,76640,2013,The Last Stand
Johnny Knoxville,208134,2013,Bad Grandpa
Fadi Abi Samra,43434,2010,Carlos
Stephen Fry,752,2006,V for Vendetta
Stephen Fry,9978,2006,Stormbreaker
Wallace Shawn,862,1995,Toy Story
Wallace Shawn,9849,1999,My Favorite Martian
Wallace Shawn,73935,2012,Vamps
Wallace Shawn,144340,2013,Admission
Victoria Silvstedt,14369,2001,Out Cold
Moa Khouas,5125,2007,Rendition
Paul Brannigan,97370,2014,Under the Skin
John Hallam,848,1981,Dragonslayer
Irene Dunne,43306,1944,A Guy Named Joe
Amaury Nolasco,4597,2009,Armored
Satomi Ishihara,315011,2016,Shin Godzilla
Rawle D. Lewis,864,1993,Cool Runnings
Terence Hill,25388,1977,March or Die
Haruma Miura,192577,2013,Space Pirate Captain Harlock
Nathan Bexton,36047,2000,The In Crowd
k.d. lang,18681,1999,Eye of the Beholder
Barney Clark,257,2005,Oliver Twist
Altagracia Guzman,25461,2002,Raising Victor Vargas
Rowan Atkinson,1268,2007,Mr. Bean's Holiday
Rowan Atkinson,9486,2003,Johnny English
Rowan Atkinson,9637,2002,Scooby-Doo
Rowan Atkinson,58233,2011,Johnny English Reborn
Andrew Miller,431,1997,Cube
Andrew Miller,10981,2003,Nothing
Amanda Detmer,10571,2000,Boys and Girls
Amanda Detmer,10878,2001,Saving Silverman
Amanda Detmer,11870,2002,Big Fat Liar
Timothy Carhart,306,1994,Beverly Hills Cop III
Lar Park Lincoln,10281,1988,Friday the 13th Part VII: The New Blood
Kristen Schaal,323676,2016,The Boss
Cynthia Stevenson,10923,2003,Agent Cody Banks
Cynthia Stevenson,17047,2004,Agent Cody Banks 2: Destination London
Summer Glau,98549,2011,The Legend of Hell's Gate: An American Conspiracy
Chaka Forman,7873,2005,Harsh Times
Dennis Franz,795,1998,City of Angels
Dennis Franz,11033,1980,Dressed to Kill
Dennis Franz,11644,1981,Blow Out
Jaime Tirelli,12586,2006,Bella
Nora Zehetner,320146,2016,Creative Control
Kate Beckinsale,277,2003,Underworld
Kate Beckinsale,676,2001,Pearl Harbor
Kate Beckinsale,834,2006,Underworld: Evolution
Kate Beckinsale,2567,2004,The Aviator
Kate Beckinsale,9339,2006,Click
Kate Beckinsale,9778,2001,Serendipity
Kate Beckinsale,14054,2008,Snow Angels
Kate Beckinsale,17707,1999,Brokedown Palace
Kate Beckinsale,22787,2009,Whiteout
Kate Beckinsale,25719,1997,Shooting Fish
Kate Beckinsale,26171,2009,Everybody's Fine
Kate Beckinsale,52520,2012,Underworld: Awakening
Kate Beckinsale,77866,2012,Contraband
Kate Beckinsale,254024,2014,The Face of an Angel
Clark Gregg,9282,2003,11:14
Clark Gregg,10053,2006,When a Stranger Calls
Clark Gregg,13973,2008,Choke
Ciaran Owens,10397,1999,Angela's Ashes
Othon Bastos,666,1998,Central Station
Ronee Blakley,377,1984,A Nightmare on Elm Street
Hugo Stiglitz,211954,2013,Instructions Not Included
Leigh Whannell,280092,2015,Insidious: Chapter 3
Tantoo Cardinal,20862,1998,Smoke Signals
Dylan Moran,747,2004,Shaun of the Dead
Dylan Moran,7942,2007,"Run, Fatboy, Run"
Naomie Harris,170,2002,28 Days Later
Naomie Harris,22832,2009,Ninja Assassin
Naomie Harris,37724,2012,Skyfall
Naomie Harris,192136,2013,Mandela: Long Walk to Freedom
Naomie Harris,205588,2016,Our Kind of Traitor
Hatha Yogi Baba,211086,2013,Faith Connections
Michael C. Williams,2667,1999,The Blair Witch Project
Monica Potter,176,2004,Saw
Monica Potter,2043,2001,Along Came a Spider
Monica Potter,22256,1998,Without Limits
Monica Potter,24940,2001,Head Over Heels
Rafe Spall,4638,2007,Hot Fuzz
Gert Fröbe,658,1964,Goldfinger
Bella Thorne,232672,2014,Blended
Bella Thorne,258509,2015,Alvin and the Chipmunks: The Road Chip
Bella Thorne,272693,2015,The DUFF
Alexis Chang,20520,2005,The Motel
Rosamund Pike,4348,2005,Pride & Prejudice
Rosamund Pike,7548,2004,The Libertine
Rosamund Pike,8814,2005,Doom
Rosamund Pike,19959,2009,Surrogates
Rosamund Pike,36669,2002,Die Another Day
Rosamund Pike,46829,2010,Barney's Version
Rosamund Pike,58233,2011,Johnny English Reborn
Rosamund Pike,75780,2012,Jack Reacher
Rosamund Pike,210577,2014,Gone Girl
Ashley Williams,49022,2011,Something Borrowed
Ashley Williams,50839,2011,Margin Call
Gloria Grahame,27191,1952,The Greatest Show on Earth
Lau Ching-Wan,244339,2013,Out of Inferno
Lau Ching-Wan,358451,2015,A Tale of Three Cities
Chris Tucker,18,1997,The Fifth Element
Chris Tucker,5174,2007,Rush Hour 3
Chris Tucker,5175,2001,Rush Hour 2
Chris Tucker,9416,1997,Money Talks
Chris Tucker,10634,1995,Friday
Chris Tucker,82693,2012,Silver Linings Playbook
Julie 'Jules' Urich,26837,2009,B-Girl
Michael Kelly,76726,2012,Chronicle
Brian Keith Allen,13362,2007,Taxi to the Dark Side
Laura Ramsey,9655,2006,She's the Man
Laura Ramsey,9954,2006,The Covenant
Laura Ramsey,11152,2008,The Ruins
Laura Ramsey,19153,2003,The Real Cancun
Kristen Wiig,6575,2007,Walk Hard: The Dewey Cox Story
Kristen Wiig,10071,2007,The Brothers Solomon
Kristen Wiig,12569,2009,Extract
Kristen Wiig,16614,2009,Adventureland
Kristen Wiig,22798,2009,Whip It
Kristen Wiig,37931,2010,MacGruber
Kristen Wiig,39513,2011,Paul
Kristen Wiig,43074,2016,Ghostbusters
Kristen Wiig,46503,2010,All Good Things
Kristen Wiig,55721,2011,Bridesmaids
Kristen Wiig,82702,2014,How to Train Your Dragon 2
Kristen Wiig,93456,2013,Despicable Me 2
Kristen Wiig,116745,2013,The Secret Life of Walter Mitty
Kristen Wiig,223702,2016,Sausage Party
Kristen Wiig,244772,2014,The Skeleton Twins
Kristen Wiig,250124,2015,The Diary of a Teenage Girl
Kristen Wiig,286217,2015,The Martian
Kristen Wiig,329833,2016,Zoolander 2
Phil Davis,103903,2012,Outside Bet
K. D. Aubert,12657,2004,Soul Plane
Amanda Brooks,109729,2013,The Canyons
Dee Wallace,601,1982,E.T. the Extra-Terrestrial
Adam Driver,121986,2013,Frances Ha
Adam Driver,239678,2014,This Is Where I Leave You
Adam Driver,245703,2016,Midnight Special
Adam Driver,252512,2015,While We're Young
Jackie Gleason,990,1961,The Hustler
Ken Marshall,849,1983,Krull
Morgan Peter Brown,74777,2011,Absentia
Honor Blackman,658,1964,Goldfinger
Noah Emmerich,1440,2006,Little Children
Noah Emmerich,9839,2003,Beyond Borders
Noah Emmerich,10559,2000,Frequency
Noah Emmerich,12100,2002,Windtalkers
Noah Emmerich,13150,2008,Pride and Glory
Noah Emmerich,14292,2004,Miracle
Noah Emmerich,37165,1998,The Truman Show
Noah Emmerich,174751,2016,Jane Got a Gun
Camila Sodi,317930,2016,Compadres
Sam Trammell,440,2007,Aliens vs Predator: Requiem
Sam Trammell,222935,2014,The Fault in Our Stars
Martin Priest,91721,1964,Nothing But a Man
J-Boog,14114,2004,You Got Served
Amidou,38985,1977,Sorcerer
Charlayne Woodard,17182,1996,Eye for an Eye
Bruce Kerr,24266,1982,The Man from Snowy River
Analeigh Tipton,82533,2012,Damsels in Distress
Analeigh Tipton,82654,2013,Warm Bodies
Noah Hathaway,34584,1984,The NeverEnding Story
Elisha Cuthbert,9813,2005,The Quiet
Elisha Cuthbert,10066,2005,House of Wax
Elisha Cuthbert,10591,2004,The Girl Next Door
Maurice Roeves,21641,2009,The Damned United
Ice-T,9067,1995,Tank Girl
Mel Brooks,957,1987,Spaceballs
Mel Brooks,9928,2005,Robots
Mel Brooks,10156,1981,History of the World: Part I
Mel Brooks,10970,1976,Silent Movie
Mel Brooks,12535,1977,High Anxiety
Pierce Gagnon,231576,2014,Wish I Was Here
Aleksandr Chutko,110402,2013,Hard to Be a God
Sophie Nélisse,203833,2013,The Book Thief
Kaoru Kobayashi,128,1997,Princess Mononoke
Mithun Chakraborty,147767,2012,Khiladi 786
Georgina Reilly,23963,2009,Pontypool
Georgina Reilly,100275,2012,Eddie: The Sleepwalking Cannibal
Divine,692,1972,Pink Flamingos
Richard Linklater,3179,1996,Beavis and Butt-Head Do America
Richard Linklater,14022,1990,Slacker
Gisèle Aouad,7973,2007,Caramel
Alden Ehrenreich,109491,2013,Beautiful Creatures
Alden Ehrenreich,270487,2016,"Hail, Caesar!"
Ellen Sandweiss,764,1981,The Evil Dead
Cheyenne Haynes,69640,2010,Lies in Plain Sight
Katharine Isabelle,157909,2004,Show Me
Kenneth Nkosi,868,2005,Tsotsi
Bubba Smith,9336,1984,Police Academy
Gilles Lellouche,48034,2010,Little White Lies
Renee Olstead,277685,2015,Unfriended
Adilet Usubaliyev,295914,2014,Queen of the Mountains
Don McKellar,1946,1999,eXistenZ
Don McKellar,20156,1994,Exotica
Don McKellar,39851,2004,Clean
Don McKellar,166624,2013,Treading Water
John C. Reilly,334,1999,Magnolia
John C. Reilly,2133,2000,The Perfect Storm
John C. Reilly,2567,2004,The Aviator
John C. Reilly,4995,1997,Boogie Nights
John C. Reilly,6575,2007,Walk Hard: The Dewey Cox Story
John C. Reilly,8987,1994,The River Wild
John C. Reilly,9009,2005,Dark Water
John C. Reilly,9718,2006,Talladega Nights: The Ballad of Ricky Bobby
John C. Reilly,9962,2002,The Good Girl
John C. Reilly,10390,1999,For Love of the Game
John C. Reilly,10410,1992,Hoffa
John C. Reilly,12133,2008,Step Brothers
John C. Reilly,12244,2009,9
John C. Reilly,24418,2009,Cirque du Freak: The Vampire's Assistant
John C. Reilly,39053,2010,Cyrus
John C. Reilly,47088,2010,The Extra Man
John C. Reilly,52067,2011,Cedar Rapids
John C. Reilly,71859,2011,We Need to Talk About Kevin
John C. Reilly,72113,2011,Carnage
John C. Reilly,79940,2012,Tim and Eric's Billion Dollar Movie
John C. Reilly,82690,2012,Wreck-It Ralph
Lela Rochon,37498,1998,Knock Off
Daniel Dugan,86549,2011,August
Rina Takasaki,329440,2016,The Forest
Ivana Baquero,1417,2006,Pan's Labyrinth
Leonard Roberts,13497,2002,Drumline
Teri Polo,693,2004,Meet the Fockers
Teri Polo,1597,2000,Meet the Parents
Teri Polo,9839,2003,Beyond Borders
Teri Polo,11456,2001,Domestic Disturbance
Teri Polo,39303,2009,2:13
Teri Polo,45650,2009,The Hole
Teri Polo,78814,2011,We Have Your Husband
Anna-Katharina Schwabroh,34069,2009,Cargo
Jill Marie Jones,13579,2008,The Longshots
Bruce Dern,504,2003,Monster
Bruce Dern,811,1972,Silent Running
Bruce Dern,2176,2001,The Glass House
Bruce Dern,5854,1976,Family Plot
Bruce Dern,7870,2005,Down in the Valley
Bruce Dern,11618,1999,The Haunting
Bruce Dern,38717,2001,Madison
Bruce Dern,45650,2009,The Hole
Bruce Dern,78381,2011,Twixt
Bruce Dern,129670,2013,Nebraska
Brighton Sharbino,339984,2016,Miracles from Heaven
Brighton Sharbino,426469,2017,Growing Up Smith
Joey King,38843,2010,Ramona and Beezus
Joey King,117251,2013,White House Down
Joey King,231576,2014,Wish I Was Here
Luke Kirby,321,2003,Mambo Italiano
Luke Kirby,10914,2007,All Hat
Joss Ackland,1649,1991,Bill & Ted's Bogus Journey
Joss Ackland,8665,2002,K-19: The Widowmaker
Joss Ackland,10414,1992,The Mighty Ducks
Masato Hagiwara,36095,1997,Cure
Rex Harrison,8095,1963,Cleopatra
Rex Harrison,11113,1964,My Fair Lady
John Ireland,51130,1948,Open Secret
Mike O'Brien,14536,2009,New in Town
Jenifer Lewis,14834,2009,Not Easily Broken
Jenifer Lewis,18475,2004,The Cookout
Jenifer Lewis,61752,1996,Girl 6
James Purefoy,5494,2004,George and the Dragon
James Purefoy,11632,2004,Vanity Fair
James Purefoy,38543,2011,Ironclad
James Purefoy,256740,2014,Wicked Blood
Bess Armstrong,3028,1982,Jekyll and Hyde ... Together Again
Jim Lee,250902,2013,The Image Revolution
Tom Heaton,24913,1986,April Fool's Day
Fiona Dourif,287524,2014,Fear Clinic
Bai Ling,1439,1999,Anna and the King
Bai Ling,5137,2004,Sky Captain and the World of Tomorrow
Bai Ling,9495,1994,The Crow
Bai Ling,39845,2010,Love Ranch
Margaret Colin,4477,1997,The Devil's Own
Margaret Colin,12154,1987,Three Men and a Baby
Margaret Colin,46989,2002,Blue Car
Michael Preston,8810,1981,Mad Max 2: The Road Warrior
Krafft-Raschig,905,1929,Pandora's Box
Liam Cunningham,1116,2006,The Wind That Shakes the Barley
Liam Cunningham,6520,1995,First Knight
Liam Cunningham,23759,2010,Centurion
